1.23607;3.90553;0.530744
0.763932;3.77739;0.119542
0.291796;3.78104;0.110834
0.583592;3.73544;0.0300439
0.403252;3.72779;0.0278785
0.514708;3.72375;0.0163443
0.445825;3.7247;0.0167077
0.488397;3.72463;0.0140562
0.472136;3.72416;0.0144392
0.455875;3.72264;0.0160873
0.465925;3.72448;0.014646
0.462086;3.72392;0.0147975
0.458247;3.72297;0.015706
0.46062;3.72338;0.0156252
0.459713;3.72346;0.0152824
0.458807;3.72403;0.0145224
0.459153;3.72346;0.0152939
0.459367;3.72284;0.0158696
0.4595;3.72246;0.0159722
0.459632;3.72304;0.0152437
0.45955;3.72354;0.0151879
0.459601;3.72277;0.0157114
0.459581;3.72325;0.0158854
0.459562;3.72366;0.0152567
0.459569;3.72292;0.0152954
0.459574;3.72355;0.0168567
0.459577;3.72425;0.0149151
0.459578;3.72343;0.0155696
0.45958;3.72309;0.0151495
0.459579;3.72363;0.01513
0.45958;3.72313;0.0152073
