0.152826;0.152777;0.152634;0.152399;0.152073;0.15166;0.151163;0.150583;0.149924;0.149189;0.148379;0.147498;0.146548;0.145533;0.144454;0.143315;0.142119;0.140867;0.139563;0.13821;0.136809;0.135365;0.133878;0.132352;0.13079;0.129193;0.127564;0.125906;0.124221;0.122512;0.120779;0.119027;0.117256;0.115469;0.113669;0.111856;0.110033;0.108202;0.106365;0.104523;0.102678;0.100832;0.0989863;0.0971427;0.0953024;0.0934669;0.0916377;0.089816;0.088003;0.0862;0.0844081;0.0826283;0.0808619;0.0791096;0.0773724;0.0756513;0.073947;0.0722603;0.070592;0.0689426;0.067313;0.0657035;0.0641149;0.0625475;0.0610019;0.0594784;0.0579775;0.0564994;0.0550445;0.053613;0.0522052;0.0508213;0.0494613;0.0481255;0.046814;0.0455267;0.0442639;0.0430254;0.0418113;0.0406215;0.0394559;0.0383146;0.0371974;0.0361041;0.0350347;0.0339889;0.0329667;0.0319677;0.0309919;0.0300389;0.0291086;0.0282006;0.0273148;0.0264509;0.0256086;0.0247876;0.0239876;0.0232083;0.0224493;0.0217105;0.0209914;0.0202918;0.0196113;0.0189495;0.0183062;0.0176809;0.0170734;0.0164833;0.0159103;0.015354;0.014814;0.0142901;0.0137819;0.013289;0.0128112;0.0123479;0.011899;0.0114641;0.0110429;0.010635;0.0102401;0.00985784;0.00948796;0.00913014;0.00878405;0.00844938;0.00812584;0.00781312;0.00751093;0.00721898;0.00693698;0.00666466;0.00640174;0.00614794;0.00590301;0.00566667;0.00543869;0.00521879;0.00500675;0.00480231;0.00460525;0.00441533;0.00423232;0.00405601;0.00388618;0.00372262;0.00356513;0.0034135;0.00326753;0.00312704;0.00299185;0.00286175;0.00273659;0.00261619;0.00250037;0.00238898;0.00228185;0.00217884;0.00207978;0.00198453;0.00189295;0.0018049;0.00172023;0.00163883;0.00156056;0.00148529;0.00141291;0.00134329;0.00127632;0.00121189;0.00114989;0.00109021;0.00103275;0.000977413;0.000924091;0.000872693;0.000823127;0.000775299;0.000729123;0.00068451;0.000641376;0.000599638;0.000559214;0.000520024;0.00048199;0.000445035;0.000409083;0.00037406;0.000339892;0.000306505;0.000273829;0.000241791;0.000210321;0.000179348;0.000148801;0.000118611;8.8707e-05;5.90178e-05;2.94727e-05;
0.00582253;0.0116366;0.0174341;0.023207;0.0289474;0.0346477;0.0403007;0.0458991;0.0514363;0.0569055;0.0623004;0.0676149;0.0728434;0.0779801;0.0830199;0.0879579;0.0927893;0.0975097;0.102115;0.106601;0.110965;0.115203;0.119312;0.12329;0.127134;0.130842;0.134411;0.137841;0.141129;0.144275;0.147278;0.150137;0.152852;0.155422;0.157847;0.160128;0.162265;0.164258;0.166109;0.167819;0.169388;0.170817;0.17211;0.173266;0.174288;0.175178;0.175937;0.176569;0.177075;0.177458;0.177719;0.177863;0.177891;0.177807;0.177612;0.177311;0.176905;0.176399;0.175794;0.175095;0.174303;0.173423;0.172458;0.17141;0.170283;0.16908;0.167804;0.166459;0.165047;0.163571;0.162036;0.160443;0.158796;0.157098;0.155353;0.153562;0.151729;0.149857;0.147948;0.146005;0.144032;0.142031;0.140003;0.137953;0.135882;0.133793;0.131688;0.129569;0.12744;0.125301;0.123155;0.121004;0.11885;0.116696;0.114542;0.11239;0.110243;0.108102;0.105968;0.103843;0.101729;0.0996268;0.0975374;0.0954625;0.0934031;0.0913604;0.0893354;0.0873292;0.0853427;0.0833768;0.0814323;0.0795099;0.0776105;0.0757346;0.073883;0.072056;0.0702544;0.0684784;0.0667286;0.0650053;0.0633089;0.0616396;0.0599976;0.0583833;0.0567968;0.0552381;0.0537074;0.0522048;0.0507303;0.0492839;0.0478655;0.0464751;0.0451126;0.043778;0.042471;0.0411914;0.0399392;0.0387141;0.0375159;0.0363443;0.0351991;0.03408;0.0329867;0.0319188;0.0308761;0.0298582;0.0288648;0.0278955;0.0269499;0.0260276;0.0251283;0.0242516;0.023397;0.0225641;0.0217525;0.0209618;0.0201916;0.0194414;0.0187107;0.0179992;0.0173063;0.0166317;0.0159749;0.0153354;0.0147128;0.0141067;0.0135164;0.0129417;0.0123821;0.011837;0.0113061;0.0107889;0.0102848;0.00979358;0.00931464;0.00884755;0.00839185;0.0079471;0.00751283;0.00708859;0.00667392;0.00626837;0.00587149;0.00548281;0.00510187;0.00472823;0.00436141;0.00400096;0.00364642;0.00329731;0.00295317;0.00261353;0.0022779;0.00194582;0.00161678;0.00129031;0.000965909;0.000643064;0.000321268;
0.111694;0.111517;0.110987;0.110107;0.108882;0.107318;0.105421;0.103199;0.100659;0.0978122;0.0946679;0.0912373;0.0875322;0.0835652;0.0793493;0.0748984;0.0702269;0.0653496;0.0602817;0.0550391;0.0496378;0.0440941;0.0384247;0.0326462;0.0267756;0.0208299;0.014826;0.00878105;0.00271182;-0.00336486;-0.00943239;-0.0154744;-0.0214746;-0.0274173;-0.033287;-0.0390685;-0.0447471;-0.0503086;-0.0557392;-0.0610256;-0.0661551;-0.0711156;-0.0758954;-0.0804837;-0.0848701;-0.0890449;-0.0929992;-0.0967244;-0.100213;-0.103458;-0.106454;-0.109193;-0.111673;-0.113888;-0.115835;-0.117512;-0.118916;-0.120045;-0.1209;-0.12148;-0.121785;-0.121817;-0.121578;-0.12107;-0.120296;-0.11926;-0.117965;-0.116417;-0.114621;-0.112581;-0.110305;-0.107799;-0.10507;-0.102124;-0.0989702;-0.0956159;-0.0920696;-0.0883397;-0.0844352;-0.0803649;-0.0761383;-0.0717646;-0.0672535;-0.0626146;-0.0578577;-0.0529927;-0.0480296;-0.0429782;-0.0378485;-0.0326504;-0.0273939;-0.0220887;-0.0167447;-0.0113715;-0.0059786;-0.000575468;0.00482865;0.0102247;0.0156037;0.020957;0.026276;0.0315526;0.0367785;0.0419462;0.0470479;0.0520764;0.0570248;0.0618862;0.0666542;0.0713227;0.0758859;0.0803381;0.084674;0.0888889;0.0929779;0.0969369;0.100762;0.104449;0.107994;0.111395;0.114649;0.117754;0.120706;0.123505;0.126148;0.128634;0.130962;0.133131;0.135142;0.136992;0.138683;0.140215;0.141587;0.142801;0.143858;0.144758;0.145504;0.146095;0.146535;0.146824;0.146965;0.14696;0.146812;0.146522;0.146094;0.145529;0.144832;0.144004;0.143048;0.141969;0.140768;0.13945;0.138017;0.136472;0.13482;0.133063;0.131206;0.12925;0.127201;0.125061;0.122834;0.120523;0.118132;0.115665;0.113124;0.110513;0.107835;0.105094;0.102293;0.0994351;0.0965234;0.0935611;0.0905511;0.0874964;0.0843998;0.0812643;0.0780924;0.0748869;0.0716502;0.0683849;0.0650934;0.0617778;0.0584404;0.0550833;0.0517085;0.0483178;0.0449131;0.041496;0.0380682;0.0346311;0.0311861;0.0277344;0.0242773;0.0208158;0.0173508;0.0138833;0.0104138;0.00694313;0.00347172;
0.00580741;0.0115925;0.0173334;0.0230083;0.028596;0.0340758;0.0394274;0.0446315;0.0496693;0.0545226;0.0591744;0.0636084;0.0678093;0.0717626;0.0754552;0.0788747;0.0820101;0.0848512;0.0873893;0.0896166;0.0915267;0.0931141;0.0943747;0.0953056;0.0959051;0.0961724;0.0961083;0.0957144;0.0949936;0.0939498;0.092588;0.0909143;0.0889358;0.0866604;0.0840971;0.0812558;0.078147;0.0747824;0.0711739;0.0673346;0.0632779;0.0590179;0.0545692;0.0499468;0.0451664;0.0402436;0.0351947;0.030036;0.0247841;0.0194557;0.0140674;0.00863616;0.00317863;-0.00228852;-0.00774881;-0.0131859;-0.0185837;-0.0239265;-0.0291988;-0.0343855;-0.039472;-0.044444;-0.0492878;-0.0539902;-0.0585385;-0.0629208;-0.0671255;-0.0711418;-0.0749595;-0.0785692;-0.0819621;-0.0851301;-0.0880658;-0.0907627;-0.0932147;-0.0954167;-0.0973644;-0.099054;-0.100483;-0.101648;-0.102549;-0.103184;-0.103554;-0.10366;-0.103501;-0.103082;-0.102404;-0.10147;-0.100285;-0.0988526;-0.0971784;-0.095268;-0.0931273;-0.0907631;-0.0881825;-0.0853929;-0.0824023;-0.079219;-0.0758518;-0.0723095;-0.0686016;-0.0647376;-0.0607272;-0.0565806;-0.0523078;-0.0479193;-0.0434254;-0.0388368;-0.034164;-0.0294178;-0.0246087;-0.0197475;-0.0148447;-0.00991095;-0.0049566;7.95061e-06;0.0049725;0.00992699;0.0148615;0.0197665;0.0246323;0.0294498;0.0342099;0.038904;0.0435235;0.0480603;0.0525065;0.0568546;0.0610972;0.0652276;0.0692391;0.0731255;0.076881;0.0804999;0.0839771;0.0873078;0.0904877;0.0935124;0.0963785;0.0990824;0.101621;0.103992;0.106193;0.108222;0.110078;0.111759;0.113264;0.114592;0.115744;0.116719;0.117518;0.118142;0.118591;0.118866;0.118969;0.118902;0.118666;0.118264;0.117698;0.116971;0.116086;0.115045;0.113852;0.112511;0.111024;0.109395;0.107628;0.105728;0.103698;0.101541;0.0992634;0.0968682;0.0943599;0.0917431;0.0890221;0.0862014;0.0832855;0.080279;0.0771864;0.0740121;0.0707608;0.0674368;0.0640447;0.0605889;0.0570738;0.0535037;0.0498828;0.0462155;0.0425058;0.0387577;0.0349754;0.0311626;0.0273232;0.0234609;0.0195793;0.0156818;0.0117719;0.00785293;0.00392793;
0.125156;0.124865;0.123994;0.12255;0.120542;0.117979;0.114877;0.11125;0.107118;0.1025;0.0974192;0.0919002;0.0859691;0.0796538;0.0729838;0.06599;0.0587043;0.05116;0.043391;0.0354322;0.0273189;0.0190869;0.0107723;0.00241121;-0.00596026;-0.0143062;-0.0225912;-0.0307802;-0.0388389;-0.0467337;-0.0544321;-0.0619027;-0.069115;-0.07604;-0.0826502;-0.0889195;-0.0948234;-0.100339;-0.105446;-0.110124;-0.114356;-0.118128;-0.121425;-0.124237;-0.126553;-0.128367;-0.129674;-0.13047;-0.130754;-0.130528;-0.129794;-0.128557;-0.126823;-0.124602;-0.121904;-0.118742;-0.115128;-0.111079;-0.106612;-0.101745;-0.0964976;-0.0908916;-0.084949;-0.078693;-0.0721481;-0.0653394;-0.0582927;-0.0510347;-0.0435924;-0.0359935;-0.0282657;-0.0204372;-0.0125362;-0.00459084;0.00337064;0.0113203;0.0192306;0.0270742;0.0348243;0.0424547;0.0499398;0.0572548;0.0643757;0.0712792;0.0779434;0.0843468;0.0904695;0.0962926;0.101798;0.10697;0.111792;0.11625;0.120333;0.124028;0.127326;0.130218;0.132697;0.134757;0.136394;0.137604;0.138387;0.138741;0.138668;0.13817;0.137251;0.135917;0.134172;0.132024;0.129483;0.126557;0.123257;0.119594;0.115583;0.111235;0.106566;0.10159;0.0963239;0.0907836;0.0849864;0.0789502;0.072693;0.0662336;0.059591;0.0527844;0.0458334;0.0387577;0.0315773;0.0243119;0.0169815;0.00960598;0.00220507;-0.00520164;-0.0125948;-0.0199553;-0.0272644;-0.0345035;-0.0416548;-0.0487007;-0.055624;-0.0624082;-0.0690373;-0.0754959;-0.0817693;-0.0878433;-0.0937045;-0.0993402;-0.104738;-0.109888;-0.114777;-0.119398;-0.123741;-0.127797;-0.13156;-0.135023;-0.138179;-0.141025;-0.143555;-0.145766;-0.147657;-0.149224;-0.150467;-0.151385;-0.151979;-0.15225;-0.1522;-0.15183;-0.151146;-0.150149;-0.148844;-0.147238;-0.145334;-0.143139;-0.140661;-0.137905;-0.134879;-0.131592;-0.128053;-0.124268;-0.120249;-0.116004;-0.111544;-0.106877;-0.102015;-0.0969679;-0.0917464;-0.0863615;-0.0808239;-0.0751447;-0.0693352;-0.0634063;-0.0573694;-0.0512356;-0.045016;-0.0387219;-0.0323641;-0.0259537;-0.0195014;-0.0130181;-0.00651414;
0.0121164;0.0241656;0.0360815;0.0477987;0.0592534;0.0703836;0.0811296;0.0914338;0.101242;0.110501;0.119165;0.127187;0.134526;0.141145;0.147012;0.152096;0.156374;0.159824;0.162432;0.164186;0.165079;0.165109;0.164279;0.162596;0.16007;0.156718;0.152559;0.147617;0.141919;0.135498;0.128387;0.120626;0.112254;0.103317;0.0938614;0.0839353;0.0735901;0.0628788;0.0518554;0.0405756;0.0290957;0.0174728;0.00576427;-0.00597243;-0.0176801;-0.029302;-0.0407822;-0.0520659;-0.0630994;-0.0738308;-0.0842098;-0.0941881;-0.10372;-0.112761;-0.121271;-0.129212;-0.136548;-0.143248;-0.149281;-0.154623;-0.15925;-0.163145;-0.166292;-0.168679;-0.170297;-0.171142;-0.171213;-0.170513;-0.169046;-0.166822;-0.163854;-0.160158;-0.155752;-0.150659;-0.144902;-0.138511;-0.131515;-0.123946;-0.11584;-0.107233;-0.0981645;-0.088675;-0.0788064;-0.0686022;-0.0581069;-0.0473659;-0.0364255;-0.0253322;-0.0141329;-0.0028748;0.00839529;0.0196307;0.0307853;0.0418137;0.0526712;0.0633143;0.0737007;0.0837893;0.0935408;0.102917;0.111883;0.120404;0.128447;0.135984;0.142987;0.149429;0.155289;0.160546;0.165182;0.169182;0.172532;0.175224;0.177248;0.178601;0.179279;0.179284;0.178618;0.177286;0.175295;0.172657;0.169384;0.165489;0.160991;0.155908;0.15026;0.144071;0.137366;0.130169;0.12251;0.114418;0.105921;0.0970537;0.0878469;0.0783345;0.068551;0.0585311;0.0483105;0.0379248;0.0274101;0.0168027;0.00613869;-0.00454596;-0.0152155;-0.0258345;-0.0363681;-0.0467821;-0.0570429;-0.0671178;-0.0769751;-0.086584;-0.0959148;-0.104939;-0.113629;-0.12196;-0.129907;-0.137446;-0.144557;-0.15122;-0.157415;-0.163127;-0.168341;-0.173043;-0.177221;-0.180866;-0.18397;-0.186526;-0.188529;-0.189977;-0.190868;-0.191203;-0.190983;-0.190212;-0.188896;-0.18704;-0.184654;-0.181747;-0.17833;-0.174416;-0.170017;-0.165149;-0.159828;-0.154071;-0.147896;-0.141323;-0.13437;-0.127059;-0.119412;-0.111449;-0.103195;-0.0946729;-0.0859052;-0.0769166;-0.0677314;-0.0583741;-0.0488694;-0.039242;-0.0295167;-0.0197182;-0.00987121;
-0.335593;-0.334482;-0.331158;-0.325649;-0.317996;-0.308255;-0.296495;-0.282796;-0.267254;-0.249973;-0.23107;-0.210671;-0.188911;-0.165934;-0.141891;-0.116938;-0.0912375;-0.0649545;-0.038258;-0.0113186;0.0156925;0.0426046;0.0692483;0.0954567;0.121067;0.145919;0.169862;0.192747;0.214436;0.234796;0.253707;0.271054;0.286736;0.30066;0.312745;0.322923;0.331137;0.337341;0.341504;0.343606;0.343638;0.341607;0.33753;0.331436;0.323368;0.313377;0.30153;0.287899;0.272571;0.255641;0.237211;0.217393;0.196307;0.174079;0.150841;0.12673;0.101888;0.0764588;0.0505909;0.0244333;-0.00186381;-0.0281504;-0.0542772;-0.0800968;-0.105464;-0.130238;-0.15428;-0.177459;-0.199647;-0.220723;-0.240573;-0.259092;-0.27618;-0.291748;-0.305713;-0.318006;-0.328562;-0.33733;-0.344267;-0.349341;-0.352529;-0.353821;-0.353214;-0.350718;-0.346351;-0.340142;-0.332129;-0.32236;-0.310892;-0.297789;-0.283127;-0.266984;-0.249451;-0.230623;-0.2106;-0.18949;-0.167405;-0.14446;-0.120777;-0.0964773;-0.0716873;-0.0465339;-0.0211453;0.00434992;0.0298234;0.0551475;0.0801966;0.104847;0.128977;0.15247;0.175211;0.197092;0.218007;0.237859;0.256553;0.274003;0.290128;0.304855;0.318118;0.329858;0.340024;0.348573;0.355469;0.360685;0.364203;0.366012;0.366108;0.364497;0.361192;0.356214;0.349592;0.341361;0.331566;0.320256;0.307487;0.293323;0.277833;0.26109;0.243175;0.224171;0.204168;0.183257;0.161535;0.139099;0.116052;0.0924969;0.0685374;0.0442797;0.01983;-0.00470542;-0.0292207;-0.0536107;-0.0777717;-0.101602;-0.125001;-0.147872;-0.170121;-0.191656;-0.21239;-0.23224;-0.251127;-0.268976;-0.285719;-0.301289;-0.315629;-0.328685;-0.340408;-0.350756;-0.359694;-0.36719;-0.373221;-0.377768;-0.380819;-0.382368;-0.382415;-0.380965;-0.37803;-0.373628;-0.367781;-0.360518;-0.351872;-0.341882;-0.330591;-0.318049;-0.304306;-0.28942;-0.273451;-0.256463;-0.238523;-0.219702;-0.200073;-0.179711;-0.158693;-0.137099;-0.115009;-0.0925044;-0.0696683;-0.0465835;-0.0233331;
-0.0427107;-0.0850908;-0.126814;-0.167559;-0.207015;-0.244881;-0.280871;-0.314713;-0.346154;-0.374957;-0.400911;-0.423824;-0.443529;-0.459883;-0.47277;-0.482101;-0.487812;-0.48987;-0.488264;-0.483016;-0.474172;-0.461805;-0.446015;-0.426925;-0.404683;-0.379459;-0.351447;-0.320856;-0.287916;-0.252873;-0.215987;-0.177529;-0.137784;-0.09704;-0.055595;-0.0137489;0.0281961;0.0699389;0.111181;0.151628;0.190994;0.229;0.26538;0.29988;0.33226;0.362296;0.389782;0.41453;0.436373;0.455165;0.470781;0.483121;0.492105;0.497678;0.499811;0.498496;0.493749;0.485612;0.474147;0.459441;0.441601;0.420756;0.397054;0.370662;0.341766;0.310565;0.277275;0.242124;0.205351;0.167207;0.127948;0.0878382;0.0471458;0.00614124;-0.0349039;-0.0757193;-0.116037;-0.155595;-0.194135;-0.231408;-0.267176;-0.301208;-0.33329;-0.363219;-0.390806;-0.41588;-0.438287;-0.457888;-0.474567;-0.488224;-0.49878;-0.506174;-0.51037;-0.511347;-0.509108;-0.503674;-0.495088;-0.483411;-0.468724;-0.451125;-0.43073;-0.407673;-0.382103;-0.354183;-0.324091;-0.292015;-0.258158;-0.222729;-0.185947;-0.14804;-0.109238;-0.0697774;-0.0298978;0.010161;0.0501593;0.0898585;0.129024;0.167423;0.204833;0.241034;0.275817;0.308982;0.340338;0.369708;0.396925;0.421838;0.444308;0.464213;0.481444;0.49591;0.507535;0.516261;0.522046;0.524865;0.524711;0.521592;0.515534;0.506579;0.494786;0.480229;0.462995;0.443189;0.420927;0.39634;0.369569;0.340767;0.310099;0.277736;0.243861;0.208661;0.172331;0.13507;0.0970813;0.0585717;0.0197484;-0.0191804;-0.0580072;-0.0965263;-0.134535;-0.171834;-0.208229;-0.243532;-0.277562;-0.310145;-0.341117;-0.370321;-0.397612;-0.422855;-0.445927;-0.466716;-0.485124;-0.501063;-0.51446;-0.525256;-0.533405;-0.538872;-0.54164;-0.541703;-0.539069;-0.533759;-0.525809;-0.515265;-0.502188;-0.486651;-0.468735;-0.448538;-0.426163;-0.401726;-0.375352;-0.347173;-0.317331;-0.285973;-0.253254;-0.219334;-0.184376;-0.148549;-0.112024;-0.0749739;-0.0375744;
-0.576457;-0.573833;-0.565991;-0.553012;-0.535022;-0.512192;-0.484736;-0.452911;-0.41701;-0.377362;-0.33433;-0.288305;-0.239704;-0.188963;-0.13654;-0.0829031;-0.0285301;0.0260957;0.0804909;0.134176;0.186678;0.237539;0.286314;0.33258;0.375935;0.416008;0.452454;0.484962;0.513257;0.537102;0.556298;0.570687;0.580154;0.584627;0.584075;0.578514;0.567999;0.552629;0.532545;0.507926;0.47899;0.445989;0.409212;0.368976;0.325626;0.279533;0.231091;0.180709;0.128814;0.0758423;0.0222374;-0.0315529;-0.0850811;-0.137903;-0.189584;-0.239697;-0.287834;-0.3336;-0.376624;-0.416559;-0.453083;-0.485904;-0.514763;-0.53943;-0.559715;-0.575461;-0.586548;-0.592898;-0.594466;-0.591251;-0.583287;-0.570648;-0.553442;-0.531818;-0.505955;-0.476068;-0.442401;-0.40523;-0.364854;-0.321599;-0.275812;-0.227856;-0.178112;-0.126974;-0.0748441;-0.0221302;0.0307561;0.0834037;0.135405;0.186359;0.235875;0.283573;0.329091;0.372085;0.412229;0.449223;0.482792;0.512686;0.538687;0.560605;0.578283;0.591596;0.600452;0.604796;0.604602;0.599883;0.590683;0.577079;0.559183;0.537136;0.511109;0.481305;0.44795;0.411298;0.371625;0.329227;0.284422;0.237541;0.18893;0.138945;0.0879532;0.0363245;-0.0155665;-0.0673456;-0.118641;-0.169085;-0.218319;-0.265993;-0.311773;-0.355335;-0.396376;-0.434611;-0.469776;-0.50163;-0.529955;-0.554562;-0.575286;-0.591992;-0.60457;-0.612944;-0.617064;-0.616912;-0.612498;-0.603863;-0.591075;-0.574231;-0.553456;-0.5289;-0.500741;-0.469177;-0.43443;-0.396743;-0.356377;-0.313611;-0.268736;-0.22206;-0.173897;-0.124574;-0.0744217;-0.0237746;0.0270301;0.0776563;0.12777;0.177044;0.225155;0.271792;0.316653;0.359451;0.399911;0.437777;0.47281;0.504792;0.533522;0.558825;0.580547;0.598557;0.61275;0.623045;0.629385;0.631742;0.630108;0.624506;0.614979;0.601597;0.584454;0.563665;0.53937;0.511727;0.480916;0.447136;0.410602;0.371545;0.330212;0.28686;0.241759;0.195188;0.147432;0.0987852;0.0495418;
0.0600981;0.119569;0.177793;0.234166;0.288105;0.339054;0.386489;0.429924;0.468917;0.503071;0.532044;0.555543;0.573337;0.585251;0.591172;0.591049;0.584893;0.572774;0.554827;0.531241;0.502266;0.468202;0.429402;0.386266;0.339234;0.288787;0.235437;0.179723;0.122209;0.0634713;0.00409953;-0.0553133;-0.114175;-0.171902;-0.227923;-0.281684;-0.332658;-0.380346;-0.424281;-0.464037;-0.49923;-0.529521;-0.554622;-0.574294;-0.588355;-0.596676;-0.599184;-0.595866;-0.586763;-0.571971;-0.551644;-0.525987;-0.495255;-0.459754;-0.419831;-0.375878;-0.328323;-0.277625;-0.224275;-0.168786;-0.11169;-0.0535316;0.00513491;0.0637529;0.121768;0.178633;0.233814;0.286795;0.33708;0.384204;0.427728;0.467254;0.502418;0.5329;0.558424;0.578761;0.593732;0.603207;0.607108;0.605407;0.598131;0.585355;0.567207;0.54386;0.515539;0.48251;0.445082;0.403603;0.358457;0.31006;0.258856;0.205312;0.149915;0.0931678;0.0355827;-0.0223219;-0.0800267;-0.137016;-0.192782;-0.246829;-0.298681;-0.347879;-0.393993;-0.43662;-0.475389;-0.509966;-0.540052;-0.565393;-0.585773;-0.601023;-0.611019;-0.615683;-0.614984;-0.608937;-0.597605;-0.581096;-0.559561;-0.533195;-0.502235;-0.466954;-0.427665;-0.384709;-0.338463;-0.289326;-0.237724;-0.184098;-0.128909;-0.0726269;-0.0157303;0.0412993;0.097981;0.153838;0.208404;0.261222;0.311855;0.359883;0.404912;0.446571;0.484522;0.518456;0.548101;0.573219;0.593613;0.609123;0.619631;0.625061;0.625378;0.620588;0.610742;0.595928;0.576276;0.551955;0.52317;0.490163;0.453208;0.412608;0.368698;0.321834;0.272398;0.220789;0.167422;0.112725;0.0571329;0.00108883;-0.054964;-0.110584;-0.165333;-0.218785;-0.270522;-0.320143;-0.367266;-0.411527;-0.45259;-0.49014;-0.523896;-0.553603;-0.57904;-0.600021;-0.616394;-0.628041;-0.634885;-0.636881;-0.634026;-0.62635;-0.613921;-0.596844;-0.575258;-0.549333;-0.519275;-0.485317;-0.447723;-0.40678;-0.362801;-0.316121;-0.267092;-0.216081;-0.163472;-0.109655;-0.0550298;
