0.32682;0.32519;0.320349;0.312439;0.301693;0.288418;0.272983;0.255803;0.23732;0.217981;0.198226;0.178467;0.15908;0.140387;0.122659;0.106102;0.0908677;0.0770461;0.064677;0.0537533;0.0442301;0.036032;0.0290613;0.023206;0.018346;0.0143595;0.0111275;0.00853706;0.00648453;0.00487646;0.00363069;0.00267626;0.00195311;0.00141117;0.00100946;0.00071492;0.00050128;0.000347984;0.000239163;0.000162737;0.000109631;7.31197e-05;4.82827e-05;3.15648e-05;2.043e-05;1.30915e-05;8.30547e-06;5.21665e-06;3.24394e-06;1.99713e-06;1.21728e-06;7.34563e-07;4.38851e-07;2.59571e-07;1.52e-07;8.81215e-08;5.05788e-08;2.8741e-08;1.6169e-08;9.00553e-09;4.96571e-09;2.7108e-09;1.46506e-09;7.83895e-10;4.15241e-10;2.17762e-10;1.13058e-10;5.81111e-11;2.95701e-11;1.48963e-11;7.42916e-12;3.66801e-12;1.79288e-12;8.67559e-13;4.15597e-13;1.97093e-13;9.25317e-14;4.30062e-14;1.97875e-14;9.01297e-15;4.06409e-15;1.81417e-15;8.01712e-16;3.50749e-16;1.51929e-16;6.51656e-17;2.76866e-17;1.16603e-17;4.87555e-18;2.03088e-18;8.48672e-19;3.60643e-19;1.59496e-19;7.57364e-20;3.96144e-20;2.27559e-20;1.37489e-20;8.03462e-21;3.75896e-21;
-0.0323537;-0.0637446;-0.0932563;-0.120065;-0.143477;-0.162959;-0.178154;-0.188892;-0.195187;-0.19722;-0.195317;-0.189926;-0.181576;-0.170849;-0.158344;-0.144649;-0.130312;-0.115826;-0.101611;-0.0880097;-0.0752816;-0.0636091;-0.0531017;-0.0438059;-0.0357157;-0.0287838;-0.0229325;-0.0180641;-0.0140696;-0.0108365;-0.00825415;-0.00621812;-0.00463317;-0.00341472;-0.00248951;-0.00179545;-0.00128102;-0.000904222;-0.000631467;-0.000436312;-0.000298282;-0.000201769;-0.000135049;-8.94434e-05;-5.86186e-05;-3.80157e-05;-2.43972e-05;-1.54943e-05;-9.73802e-06;-6.05677e-06;-3.72812e-06;-2.27103e-06;-1.36914e-06;-8.169e-07;-4.82382e-07;-2.81915e-07;-1.63064e-07;-9.3349e-08;-5.28908e-08;-2.96601e-08;-1.64623e-08;-9.04346e-09;-4.91711e-09;-2.64617e-09;-1.40949e-09;-7.43091e-10;-3.87759e-10;-2.00273e-10;-1.02382e-10;-5.18048e-11;-2.59454e-11;-1.28616e-11;-6.31067e-12;-3.0648e-12;-1.47324e-12;-7.00962e-13;-3.30111e-13;-1.53877e-13;-7.09954e-14;-3.24215e-14;-1.46548e-14;-6.55648e-15;-2.90338e-15;-1.27255e-15;-5.52063e-16;-2.37049e-16;-1.00745e-16;-4.23782e-17;-1.76438e-17;-7.27062e-18;-2.96535e-18;-1.19703e-18;-4.78245e-19;-1.8911e-19;-7.40093e-20;-2.86642e-20;-1.09824e-20;-4.14919e-21;-1.48409e-21;
0.159247;0.155285;0.143608;0.124838;0.0999635;0.0702682;0.0372442;0.00249261;-0.0323789;-0.0658533;-0.0965886;-0.123484;-0.145725;-0.162804;-0.174518;-0.180946;-0.182415;-0.179445;-0.172695;-0.162909;-0.150856;-0.13729;-0.122908;-0.10832;-0.0940367;-0.0804594;-0.0678794;-0.0564866;-0.0463811;-0.0375879;-0.0300728;-0.0237583;-0.0185376;-0.0142878;-0.0108797;-0.00818599;-0.00608665;-0.00447289;-0.00324898;-0.00233289;-0.00165602;-0.00116225;-0.000806531;-0.000553431;-0.000375536;-0.000252005;-0.000167248;-0.000109781;-7.12729e-05;-4.57694e-05;-2.90732e-05;-1.82682e-05;-1.13553e-05;-6.98252e-06;-4.24768e-06;-2.5564e-06;-1.52214e-06;-8.96685e-07;-5.2263e-07;-3.01389e-07;-1.71968e-07;-9.7087e-08;-5.42349e-08;-2.99782e-08;-1.63964e-08;-8.87393e-09;-4.75237e-09;-2.51848e-09;-1.32071e-09;-6.85359e-10;-3.51947e-10;-1.7885e-10;-8.99405e-11;-4.4759e-11;-2.20429e-11;-1.07429e-11;-5.18132e-12;-2.47303e-12;-1.16813e-12;-5.46039e-13;-2.52599e-13;-1.15642e-13;-5.23933e-14;-2.34917e-14;-1.04239e-14;-4.57744e-15;-1.98927e-15;-8.55544e-16;-3.6414e-16;-1.5338e-16;-6.39362e-17;-2.63753e-17;-1.07676e-17;-4.35023e-18;-1.73926e-18;-6.88058e-19;-2.69143e-19;-1.03552e-19;-3.72113e-20;
0.0346427;0.0668828;0.0944977;0.115624;0.12889;0.133508;0.129312;0.116743;0.0967863;0.0708635;0.040702;0.00818451;-0.0247987;-0.056485;-0.0853512;-0.110194;-0.130175;-0.144837;-0.154079;-0.15812;-0.157432;-0.152677;-0.144627;-0.134104;-0.121913;-0.1088;-0.0954159;-0.0822988;-0.0698629;-0.0584031;-0.0481034;-0.0390527;-0.0312625;-0.024685;-0.019231;-0.0147856;-0.0112213;-0.00840804;-0.00622124;-0.0045463;-0.00328171;-0.00234025;-0.0016489;-0.00114802;-0.000789886;-0.000537136;-0.000361031;-0.000239873;-0.000157552;-0.000102306;-6.56815e-05;-4.1694e-05;-2.61708e-05;-1.6244e-05;-9.9707e-06;-6.05246e-06;-3.63355e-06;-2.15744e-06;-1.26698e-06;-7.35941e-07;-4.22833e-07;-2.40304e-07;-1.35093e-07;-7.51267e-08;-4.13292e-08;-2.24922e-08;-1.21095e-08;-6.44987e-09;-3.39871e-09;-1.77183e-09;-9.13872e-10;-4.66346e-10;-2.35449e-10;-1.17614e-10;-5.813e-11;-2.84265e-11;-1.37542e-11;-6.58477e-12;-3.11919e-12;-1.46199e-12;-6.78029e-13;-3.11143e-13;-1.4128e-13;-6.34766e-14;-2.82202e-14;-1.24143e-14;-5.40382e-15;-2.32754e-15;-9.92001e-16;-4.18356e-16;-1.74582e-16;-7.20898e-17;-2.94554e-17;-1.1909e-17;-4.76422e-18;-1.88569e-18;-7.37887e-19;-2.83962e-19;-1.02027e-19;
-0.17985;-0.171823;-0.148464;-0.111901;-0.0654393;-0.0132289;0.0401389;0.0900741;0.13241;0.163764;0.181805;0.185405;0.174656;0.150782;0.115942;0.0729711;0.0250812;-0.0244404;-0.0725037;-0.116439;-0.154154;-0.184218;-0.205879;-0.219022;-0.224075;-0.221892;-0.213621;-0.200569;-0.184083;-0.16545;-0.145827;-0.126187;-0.107299;-0.0897259;-0.0738345;-0.0598218;-0.0477444;-0.0375513;-0.0291155;-0.0222616;-0.0167897;-0.0124937;-0.00917479;-0.00665039;-0.00475906;-0.00336271;-0.00234648;-0.0016172;-0.00110099;-0.000740496;-0.000492075;-0.000323109;-0.000209661;-0.000134453;-8.52201e-05;-5.33904e-05;-3.30647e-05;-2.02429e-05;-1.22521e-05;-7.3317e-06;-4.33787e-06;-2.53774e-06;-1.46803e-06;-8.39766e-07;-4.75046e-07;-2.65756e-07;-1.47033e-07;-8.04535e-08;-4.35399e-08;-2.33053e-08;-1.23384e-08;-6.4612e-09;-3.34676e-09;-1.71476e-09;-8.69084e-10;-4.35718e-10;-2.16095e-10;-1.06019e-10;-5.14558e-11;-2.47059e-11;-1.17351e-11;-5.51446e-12;-2.56361e-12;-1.17906e-12;-5.36495e-13;-2.41513e-13;-1.07564e-13;-4.73962e-14;-2.06623e-14;-8.91191e-15;-3.80299e-15;-1.60561e-15;-6.7069e-16;-2.77182e-16;-1.13334e-16;-4.58389e-17;-1.83198e-17;-7.18238e-18;-2.59574e-18;
0.0361213;0.0683205;0.0931027;0.107822;0.11096;0.102276;0.082804;0.0547005;0.0209711;-0.0148871;-0.0492805;-0.0789002;-0.101048;-0.113869;-0.116478;-0.10897;-0.0923242;-0.0682314;-0.0388632;-0.00662225;0.0261006;0.0571352;0.0846903;0.107453;0.124627;0.135919;0.141478;0.14181;0.137674;0.129976;0.119677;0.107708;0.0949096;0.0819947;0.0695265;0.0579158;0.0474299;0.0382117;0.0303015;0.0236627;0.0182043;0.0138023;0.0103166;0.00760417;0.00552852;0.00396559;0.00280696;0.001961;0.0013524;0.000920848;0.000619135;0.000411108;0.00026962;0.000174671;0.000111791;7.06892e-05;4.41669e-05;2.72694e-05;1.66387e-05;1.00337e-05;5.98043e-06;3.52336e-06;2.05192e-06;1.18132e-06;6.72361e-07;3.78341e-07;2.1049e-07;1.15789e-07;6.298e-08;3.38734e-08;1.80157e-08;9.47528e-09;4.9283e-09;2.535e-09;1.28958e-09;6.4881e-10;3.22848e-10;1.58891e-10;7.73449e-11;3.72395e-11;1.77346e-11;8.35404e-12;3.89255e-12;1.79407e-12;8.17942e-13;3.68881e-13;1.64564e-13;7.26236e-14;3.17041e-14;1.36916e-14;5.84918e-15;2.47197e-15;1.03348e-15;4.27432e-16;1.74877e-16;7.07661e-17;2.82929e-17;1.10949e-17;4.00928e-18;
-0.113398;-0.106114;-0.0851923;-0.0533467;-0.0146842;0.0258487;0.0631269;0.0925159;0.110457;0.114888;0.105455;0.0834887;0.0517663;0.014104;-0.0251545;-0.0616786;-0.0916479;-0.112146;-0.12141;-0.118925;-0.105355;-0.0823644;-0.0523321;-0.0180363;0.017667;0.0521267;0.0831152;0.10897;0.128654;0.141746;0.148369;0.149084;0.144761;0.136448;0.125254;0.112247;0.098386;0.0844713;0.071125;0.0587895;0.0477418;0.0381172;0.0299381;0.0231437;0.0176173;0.0132104;0.00976145;0.00710996;0.00510617;0.00361665;0.00252696;0.00174205;0.00118515;0.000795805;0.000527511;0.000345231;0.000223098;0.000142379;8.97442e-05;5.58756e-05;3.43666e-05;2.08828e-05;1.25376e-05;7.43785e-06;4.36034e-06;2.52617e-06;1.44645e-06;8.18588e-07;4.57907e-07;2.53198e-07;1.384e-07;7.47869e-08;3.99529e-08;2.11019e-08;1.10195e-08;5.6897e-09;2.90479e-09;1.46641e-09;7.32016e-10;3.61349e-10;1.76395e-10;8.51544e-11;4.06539e-11;1.91947e-11;8.96296e-12;4.13927e-12;1.89063e-12;8.54091e-13;3.81616e-13;1.68647e-13;7.37172e-14;3.18713e-14;1.36294e-14;5.76502e-15;2.4119e-15;9.97814e-16;4.07612e-16;1.62908e-16;5.92813e-17;
0.055928;0.103613;0.135993;0.148348;0.138957;0.109316;0.0638573;0.00923223;-0.046717;-0.0961298;-0.132254;-0.150357;-0.148304;-0.126724;-0.0887848;-0.0396244;0.0144408;0.0668038;0.111416;0.143482;0.159926;0.159589;0.143172;0.112949;0.072344;0.0254207;-0.0236229;-0.0708996;-0.113172;-0.148067;-0.174155;-0.190924;-0.198658;-0.198265;-0.191071;-0.178628;-0.162535;-0.144299;-0.125235;-0.106413;-0.0886337;-0.0724406;-0.0581447;-0.0458663;-0.0355794;-0.0271555;-0.0204019;-0.0150944;-0.0110014;-0.00790153;-0.00559406;-0.00390489;-0.00268818;-0.00182545;-0.001223;-0.000808546;-0.000527565;-0.000339786;-0.00021605;-0.000135636;-8.40857e-05;-5.14804e-05;-3.11299e-05;-1.8594e-05;-1.09715e-05;-6.39576e-06;-3.68371e-06;-2.09641e-06;-1.17895e-06;-6.55199e-07;-3.59859e-07;-1.95343e-07;-1.04808e-07;-5.55831e-08;-2.91383e-08;-1.51e-08;-7.73574e-09;-3.9179e-09;-1.96177e-09;-9.71188e-10;-4.75369e-10;-2.30063e-10;-1.10093e-10;-5.2094e-11;-2.43746e-11;-1.12777e-11;-5.15999e-12;-2.33469e-12;-1.04465e-12;-4.62255e-13;-2.02288e-13;-8.75471e-14;-3.74717e-14;-1.5862e-14;-6.64036e-15;-2.74856e-15;-1.12323e-15;-4.4902e-16;-1.63381e-16;
0.104061;0.0953533;0.070669;0.0341637;-0.00804222;-0.0489178;-0.0817181;-0.101111;-0.104039;-0.0901741;-0.0618979;-0.0238378;0.0179513;0.0569983;0.0874433;0.104911;0.107097;0.0940002;0.0677844;0.0323302;-0.00742765;-0.0462555;-0.0793451;-0.102904;-0.114545;-0.113436;-0.100237;-0.0768483;-0.0460352;-0.0110086;0.0249901;0.0590376;0.0887827;0.11259;0.129578;0.139568;0.142966;0.140612;0.133616;0.123199;0.11057;0.0968212;0.082873;0.0694389;0.0570244;0.0459428;0.0363442;0.0282502;0.0215896;0.0162305;0.0120084;0.00874747;0.00627601;0.00443637;0.0030906;0.00212247;0.00143724;0.000959838;0.000632319;0.00041098;0.000263588;0.000166846;0.000104245;6.42981e-05;3.91561e-05;2.35455e-05;1.3982e-05;8.20019e-06;4.75024e-06;2.71819e-06;1.53657e-06;8.58152e-07;4.73531e-07;2.58186e-07;1.39105e-07;7.40643e-08;3.89718e-08;2.02672e-08;1.04173e-08;5.29251e-09;2.65783e-09;1.31939e-09;6.47458e-10;3.14097e-10;1.5064e-10;7.14266e-11;3.34837e-11;1.55193e-11;7.11197e-12;3.22253e-12;1.44379e-12;6.39615e-13;2.8019e-13;1.21368e-13;5.19833e-14;2.20086e-14;9.19382e-15;3.74731e-15;1.37455e-15;
-0.051065;-0.0926461;-0.11694;-0.119463;-0.0998244;-0.0617509;-0.012334;0.0393424;0.0839162;0.113463;0.122894;0.110779;0.0794841;0.0346097;-0.0161008;-0.0641749;-0.101863;-0.123375;-0.125702;-0.108925;-0.0759956;-0.0320872;0.0163437;0.0625941;0.100681;0.126093;0.136244;0.1306;0.110507;0.0787914;0.0392297;-0.0040276;-0.0469794;-0.0861921;-0.119074;-0.144;-0.160301;-0.168147;-0.168365;-0.162224;-0.151223;-0.136904;-0.120709;-0.103879;-0.0874018;-0.0719978;-0.0581317;-0.046048;-0.0358147;-0.027369;-0.0205618;-0.0151946;-0.0110495;-0.00791039;-0.00557706;-0.00387352;-0.0026511;-0.00178845;-0.0011895;-0.000780151;-0.000504671;-0.000322056;-0.000202778;-0.000125992;-7.72614e-05;-4.67664e-05;-2.79454e-05;-1.64871e-05;-9.60459e-06;-5.52535e-06;-3.13926e-06;-1.76164e-06;-9.76493e-07;-5.34703e-07;-2.89255e-07;-1.54598e-07;-8.1641e-08;-4.26011e-08;-2.19667e-08;-1.11935e-08;-5.63696e-09;-2.80557e-09;-1.38012e-09;-6.71039e-10;-3.22502e-10;-1.5321e-10;-7.19495e-11;-3.34017e-11;-1.53293e-11;-6.95507e-12;-3.11975e-12;-1.38353e-12;-6.06616e-13;-2.62969e-13;-1.12705e-13;-4.7742e-14;-1.99514e-14;-8.13392e-15;-2.98341e-15;
